serial,constituency_number,township,ward_village
12,1,ပိန္နဲ တာ ကျးရွာအပ်စ။,17။ ပ တာ်မူ ကျးရွာအပ်စ
12,1,ပိန္နဲ တာ ကျးရွာအပ်စ။,18။ နာင်ဘိ ကျးရွာအပ်စ
12,1,ပိန္နဲ တာ ကျးရွာအပ်စ။,19။ နာင်ကလား ကျးရွာအပ်စ
12,1,ပိန္နဲ တာ ကျးရွာအပ်စ။,20။
14,2,ကျးရွာအပ်စ။,1။  ွ ်(သထ မို ့)
14,2,ကျးရွာအပ်စ။,2။  သိမက  ြပည်နယ်လတ် တာ်  (သထ မို ့)
14,2,ကျးရွာအပ်စ။,3။ ဘင်လင်ရပ်ကက  ွ (် သထ မို ့)
14,2,ကျးရွာအပ်စ။,4။  ြမနီကန်း ကျးရွာ  အပ်စ
14,2,ကျးရွာအပ်စ။,5။ ဒဝန်း ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,6။ ကတိက်က လး ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,7။ ကတိက် ကီး ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,8။ ဓနကတိက် ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,9။  ် န်း ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,10။  တာ ကီး ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,11။  သာင် ကီး ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,12။ ဆင်ြဖူက န်း ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,13။  ဘူဒင်း ချာင် ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,14။ မရမ်းကန်း ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,15။  ဇိက္က ရဲ ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,16။ ထိနပ  ် င် ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,17။  ဒးဗရိမး်  ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,18။ သရက် တာ ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,19။  အာင်းစိင်  ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,20။  တာင်စန  ွ း် ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,21။ အပ္ဖုိ လ် ချာင်  ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,22။ ကျာက်တန်း ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,23။ ကျုပါ ကျးရွာ  အပ်စ
14,2,ကျးရွာအပ်စ။,24။  ဂါ့ ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,25။ ဝင်းစိနရ  26။ ဝင်းစိနအ  ် လယ် ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,27။ ဒူးရင်းဆိပ် ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,28။  ထာင်မူှ း ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,29။ ဆင်ကျုး ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,30။  ဈးမသွယ်(အထက်) ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,31။  ဈးမသွယ်( အာက်)  ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,32။ စခန်း ကီး ကျးရွာအပ်စ
14,2,ကျးရွာအပ်စ။,33။ အနန်းပင် ကျးရွာ
16,1,အပ်စ။,1။  ွ ်( ပါင် မို ့)
16,1,အပ်စ။,2။ မိးနိင်းရပ်ကက  ွ ်( ပါင် မို ့)
16,1,အပ်စ။,3။  ြပည်နယ်လတ် တာ်  ဇင်းကျိုက်ရပ်ကက  ွ ်(ဇင်းကျိုက် မို ့)
16,1,အပ်စ။,4။  ခ လာက်အင်းရပ်ကက  (ဇင်းကျိုက် မို ့)
16,1,အပ်စ။,5။ ဖလပ်ရပ်ကက  ွ (် ဇင်းကျိုက် မို ့)
16,1,အပ်စ။,6။ ဆားဖိစ  ွ ်(ဇင်းကျိုက် မို ့)
16,1,အပ်စ။,7။ ဥတ္တ တား ကျးရွာအပ်စ
16,1,အပ်စ။,8။ ဖလပ်  ကျးရွာအပ်စ
16,1,အပ်စ။,9။ ကတွန် ကျးရွာအပ်စ
16,1,အပ်စ။,10။ ြဖူဘ ကျးရွာအပ်စ
16,1,အပ်စ။,11။ ရွာတန်းရှည် ကျးရွာအပ်စ
16,1,အပ်စ။,12။ ပန်းကန်း ကျးရွာအပ်စ
16,1,အပ်စ။,13။  ရင်း ငိမ် တာင် ကျးရွာအပ်စ
16,1,အပ်စ။,14။ ရင်း ငိမ် ြမာက် ကျးရွာအပ်စ
16,1,အပ်စ။,15။  ကျာက် ရတွငး် ကျးရွာအပ်စ
16,1,အပ်စ။,16။ ကတိက် ကျးရွာအပ်စ
16,1,အပ်စ။,17။ အင်း ြပာင် ကျးရွာအပ်စ
16,1,အပ်စ။,18။ ဆင်ရာွ ကျးရွာအပ်စ
16,1,အပ်စ။,19။  ိ ် ကျးရွာအပ်စ
16,1,အပ်စ။,20။  ကာ့ကဒိက် ကျးရွာအပ်စ
16,1,အပ်စ။,21။  ထန်းပင် ချာင် ကီး ကျးရွာအပ်စ
16,1,အပ်စ။,22။ ကမာဘီ ကျးရွာ အပ်စ
16,1,အပ်စ။,23။  တပ်မူှ း ချာင် ကျးရွာအပ်စ
16,1,အပ်စ။,24။  သဲကန်း ကျးရွာအပ်စ
16,1,အပ်စ။,25။  ကျု ဟာ် ကျးရွာအပ်စ
16,1,အပ်စ။,26။  ညာင်ကန်း ကီး ကျးရွာအပ်စ
16,1,အပ်စ။,27။  ထန်းပင် ချာင် လး ကျးရွာအပ်စ
16,1,အပ်စ။,28။  ြမ လး ချာင် ကျးရွာ  ြပည်နယ်လတ် တာ်  (ကျိုက်ထိ မို ့)
16,1,အပ်စ။,3။  ြမာက်ပိင်းရပ်ကွက(် ကျိုက်ထိ မို ့)
16,1,အပ်စ။,4။ သးခွ  ကျးရွာအပ်စ
16,1,အပ်စ။,5။ ဝင်းက ကျးရွာအပ်စ
16,1,အပ်စ။,6။  ကာ့ဘိန်း ကျးရွာ  အပ်စ
16,1,အပ်စ။,7။ ကျိုက်ပိ ကျးရွာအပ်စ
16,1,အပ်စ။,8။ က န်း တာ ကျးရွာအပ်စ
16,1,အပ်စ။,9။  ွ ် ကျးရွာအပ်စ
16,1,အပ်စ။,10။ ကင်မန  ွ း် ချာင်း ကျးရွာအပ်စ
16,1,အပ်စ။,11။  ငှက် ပျာ တာ ကျးရွာအပ်စ
16,1,အပ်စ။,12။ အဘိင်း ကျးရွာအပ်စ
16,1,အပ်စ။,13။  ဇီး ြပာင်း ကျးရွာအပ်စ
16,1,အပ်စ။,14။  ကျူ ချာင် ကျးရွာအပ်စ
16,1,အပ်စ။,15။  ကျာင်းရွာ ကျးရွာအပ်စ
16,1,အပ်စ။,16။ မက္ခ မာ့ ကျးရွာအပ်စ
16,1,အပ်စ။,17။ ခရွဲ  ကျးရွာအပ်စ
16,1,အပ်စ။,18။ သိမ်ဇရပ် ကျးရွာအပ်စ
16,1,အပ်စ။,19။ ပီတိ ကျးရွာ  အပ်စ
16,1,အပ်စ။,20။ မာလာဖူး ကျးရွာအပ်စ
16,1,အပ်စ။,21။ ဝါးဘိး ချာင်း ကျးရွာ
18,2,အပ်စ။,1။ တာင်ပိင်းရပ်ကွက(် ကျိုက်ထိ မို ့)
18,2,အပ်စ။,2။ က့ ကာ်ရပ်ကွက(် ကျိုက်  ြပည်နယ်လတ် တာ်  ထိ မို ့)
18,2,အပ်စ။,3။ ကာ့စနိင်ရပ်ကွက(် ကျိုက်ထိ မို ့)
18,2,အပ်စ။,4။ ဖက္က လိပ် ကျးရွာ  အပ်စ
18,2,အပ်စ။,5။  ကျာက်ကလပ် ကျးရွာအပ်စ
18,2,အပ်စ။,6။ ဘိးရား ကီး ကျးရွာ  အပ်စ
18,2,အပ်စ။,7။  ကာ့ထင်း ကျးရွာအပ်စ
18,2,အပ်စ။,8။ မက္ခမူ ကျးရွာအပ်စ
18,2,အပ်စ။,9။  ကျိုက္က သာ ကျးရွာအပ်စ
18,2,အပ်စ။,10။ စွပ္ပနူး ကျးရွာအပ်စ
18,2,အပ်စ။,11။ ခလွန်  ကျးရွာအပ်စ
18,2,အပ်စ။,12။ မရမ်း ချာင်းကွာရီရွာသစ် ကျးရွာအပ်စ
18,2,အပ်စ။,13။  မပ္ပလင် ကျးရွာအပ်စ
18,2,အပ်စ။,14။ စစ် တာင်း ကျးရွာအပ်စ
18,2,အပ်စ။,15။ကမ်းနီ  ကျးရွာအပ်စ
18,2,အပ်စ။,16။ လှညး် လမ်းကူး ကျးရွာအပ်စ
18,2,အပ်စ။,17။ အဂပိ ကျး  ရွာအပ်စ
18,2,အပ်စ။,18။ ပျဉ်းကတိးကန်း ကျးရွာအပ်စ
18,2,အပ်စ။,19။ မ လာ့ ချာင်  ကျးရွာအပ်စ
18,2,အပ်စ။,20။ ကွင်းက လး ကျးရွာအပ်စ။
19,2,(ရခိင်ြပည်နယ်),1။  ကန်သာယာရပ်ကက  2။  ဖိးလှ ကီးရပ်ကက  ြပည်နယ်လတ် တာ်  (ဘီးလင်း မို ့)
19,2,(ရခိင်ြပည်နယ်),3။ နှငး် ပလဲ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),4။ ရ လှ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),5။  ညာင်ပလင် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),6။  လိပခ  ် း ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),7။  တဘက်ဆဲွ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),8။ အနိင်းပွန် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),9။ မသင်  ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),10။ ဇွက  ဲ လာ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),11။ ဇတ်သတ် ကျးရွာ  အပ်စ
19,2,(ရခိင်ြပည်နယ်),12။ ဇက္က လိ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),13။ ကာ့ကဒွတ် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),14။ ပါက် တာ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),15။ တာင် ကီး ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),16။  ဝင်းက ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),17။ ကဒီပ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),18။  ဒါက်ရပ်  ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),19။  ရ ရာင်ြပ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),20။ တညင်းကန်း  ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),21။ ကဇိင်း ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),22။ ဘရားဆိပ် ကျးရွာ  အပ်စ
19,2,(ရခိင်ြပည်နယ်),23။ အရက်သမ  ြပည်နယ်လတ် တာ်  3။ ဖိးရာဇာရပ်ကက  ွ (် ဘီးလင်း မို ့)
19,2,(ရခိင်ြပည်နယ်),4။ ယွနး် ဒလင်းကန်း ကျးရွာ  အပ်စ
19,2,(ရခိင်ြပည်နယ်),5။ တာင်စန  ွ း် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),6။ ကင်းရွာ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),7။  မရမ်းကန်း ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),8။ သိနင  ် ူ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),9။ သဲြဖူ ချာင်း  ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),10။ အလူး ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),11။ ဝင်းြပန် ကျးရွာ  အပ်စ
19,2,(ရခိင်ြပည်နယ်),12။ ကျာက် ရတွငး် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),13။ ပိင်ဒဝယ် ကျးရွာ  အပ်စ
19,2,(ရခိင်ြပည်နယ်),14။ ဂညင်းနွယ် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),15။ ဖိးဝါးသိမ် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),16။ ဝင်း သာင် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),17။ ကျားကွငး် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),18။  ရင်းအ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),19။  နတ် ကီး ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),20။  မဲလ  ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),21။  ကျာက်လး ကီး ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),22။ အဟးဝ  ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),23။ မဲလ ဂါင်း ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),24။ မဲပလီ ကျးရွာ  အပ်စ
19,2,(ရခိင်ြပည်နယ်),25။ ပီတိ ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),26။  လး က ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),27။  ကျခတ် ချာင်း ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),28။  မဲနသန် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),29။  အစူး ချာင်း ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),30။ ဝင်းတာပန် ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),31။  ကိုးဝိင်း ကျးရွာအပ်စ
19,2,(ရခိင်ြပည်နယ်),32။ ဘာ နာ်ခးီ ကျးရွာအပ်စ။  2ဝ15 ခနှစ် ပါတီစဒီမိက ရစီအ ထွ ထွ ရွး ကာက်ပွဲအတွက် သတ်မှတ်ထားသည့်
1,1,အပ်စ။,1။ ရခိင်ပိက်ဆိပ်ရပ်ကွက် ( ကျာက်ြဖူ မို ့)
1,1,အပ်စ။,2။  ြပည်နယ်လတ် တာ်  ရပ်ကွက်( ကျာက်ြဖူ မို ့)
1,1,အပ်စ။,3။ အရာရှိရပ်ကွက် ( ကျာက်ြဖူ မို ့)
1,1,အပ်စ။,4။ ကလားပိက်ဆိပ်ရပ်ကွက(် ကျာက်ြဖူ မို ့)
1,1,အပ်စ။,5။ သဲတန်း ကျးရွာ  အပ်စ
1,1,အပ်စ။,6။ စိင်ြခု ကျးရွာအပ်စ
1,1,အပ်စ။,7။ ကပ်သ ြပ ကျးရွာအပ်စ
1,1,အပ်စ။,8။  မ ဒးက န်း ကျးရွာအပ်စ
1,1,အပ်စ။,9။ ငစိမြ့် ပင် ကျးရွာအပ်စ
1,1,အပ်စ။,10။ ဆင်ဘတ်  ကျးရွာအပ်စ
1,1,အပ်စ။,11။ အလယ်ဒွိန် ကျးရွာအပ်စ
1,1,အပ်စ။,12။ ဝ ြပ ကျးရွာ  အပ်စ
1,1,အပ်စ။,13။ မင်း ချာင်း ကျးရွာအပ်စ
1,1,အပ်စ။,14။ အလချိန် ကျးရွာ  အပ်စ
1,1,အပ်စ။,15။ ဂန် ့ဂါ ကျးရွာအပ်စ
1,1,အပ်စ။,16။ ြဂင် ကီး ကျးရွာအပ်စ
1,1,အပ်စ။,17။  ရတန ကျးရွာအပ်စ
1,1,အပ်စ။,18။ ကျာက်ငူ ကျးရွာအပ်စ
1,1,အပ်စ။,19။ ဇင်က န်း  ကျးရွာအပ်စ
1,1,အပ်စ။,20။ ဒိးမ တာင် ကျးရွာအပ်စ
1,1,အပ်စ။,21။ ကပ်တိန်  ကျးရွာအပ်စ
1,1,အပ်စ။,22။ ပန်း တာြပင် ကျးရွာအပ်စ
1,1,အပ်စ။,23။ မင်းဂအပ်စ
1,1,အပ်စ။,24။  ရညိုမ ကျးရွာအပ်စ
1,1,အပ်စ။,25။ ဝါး တာင် ကျးရွာအပ်စ
1,1,အပ်စ။,26။  ြခုဆွယ် ကျးရွာအပ်စ
1,1,အပ်စ။,27။ လဟာ ကီး ကျးရွာအပ်စ
1,1,အပ်စ။,28။ တဲ ချာင်း  ကျးရွာအပ်စ
1,1,အပ်စ။,29။ ကျာက် ကီးြပင် ကျးရွာအပ်စ
1,1,အပ်စ။,30။ သဲ ချာင်း  ကျးရွာအပ်စ
1,1,အပ်စ။,31။ ဦးဂင်း ကျးရွာအပ်စ 32။ ငလးစ ကျးရွာ
2,2,ကျးရွာ အပ်စ။,1။ အစိးရရပ်ကွက် ( ကျာက်ြဖူ မို ့)
2,2,ကျးရွာ အပ်စ။,2။ သပန် ချာင်းရပ်ကက  ြပည်နယ်လတ် တာ်  ( ကျာက်ြဖူ မို ့)
2,2,ကျးရွာ အပ်စ။,3။ အ နာက်ပိင်းရပ်ကွက် ( ကျာက်ြဖူ မို ့)
2,2,ကျးရွာ အပ်စ။,4။  ြမစ်နားတန်းရပ်ကွက(် ကျာက်ြဖူ မို ့)
2,2,ကျးရွာ အပ်စ။,5။  အ ရှ ပိ့ င်းရပ်ကွက်  ( ကျာက်ြဖူ မို ့)
2,2,ကျးရွာ အပ်စ။,6။ အလယ်ပိင်းရပ်ကွက် ( ကျာက်ြဖူ မို ့)
2,2,ကျးရွာ အပ်စ။,7။  တာင်ရင်း ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,8။ ြပင်ြဖူ မာ် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,9။ ဂးချိန်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,10။ အန်း တာ ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,11။ လိပ်ခ မာ်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,12။ ကမ်းဒီး ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,13။  ချာင်းဝ ကျးရွာ  အပ်စ
2,2,ကျးရွာ အပ်စ။,14။ မင်းြပင် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,15။  ကျာက် ြပာက် ကျးရွာ  အပ်စ
2,2,ကျးရွာ အပ်စ။,16။ စစ် တာ ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,17။ သိင်း ချာင်း ကျးရွာ  အပ်စ
2,2,ကျးရွာ အပ်စ။,18။ ဇင် ချာင်း ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,19။ သ ချာင်း ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,20။ မင်းရပ် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,21။ ကလန် ့တဲ ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,22။  ကင်း ြမာက် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,23။ စနဲ ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,24။ မ ာ ချာင်း  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,25။ အဝ တာင် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,26။ စနဲမင်းြပင်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,27။ ကျာက် တာင် ပိန် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,28။ ရမျက်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,29။ ဘယာ ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,30။  လးပ ကျာက်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,31။ တဘက် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,32။ ကလား ကမ်း
3,1,ကျးရွာအပ်စ။,1။ ဇီး တာ ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,2။ င/ရန်း တာင် ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,3။ အိးဝ  ြပည်နယ်လတ် တာ်  ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,4။ စွန်ပန်း ချာင်း ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,5။ သစ်ပ ကျး  ရွာ အပ်စ
3,1,ကျးရွာအပ်စ။,6။ မ ာ် တာ်ဦး ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,7။ သစ်ဝ ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,8။ ဘူး ရမျက် ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,9။ င/အင်း ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,10။  ကန်းခင် ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,11။ သိမ်ကန်း ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,12။ ညာင်  ပင်လှ ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,13။ စမတဲ ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,14။ ကန် ့ ကာ်  တာ ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,15။ င/ပန်ကန်း ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,16။ ကမား  ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,17။ ြပင် ကာက် ကျးရွာအပ်စ
3,1,ကျးရွာအပ်စ။,18။ ဘဲအင်း
4,2,ကင်းတဲ ကျးရွာအပ်စ။,1။ အ နာက်စရပ်ကွက်(မာန် အာင် မို ့)
4,2,ကင်းတဲ ကျးရွာအပ်စ။,2။ မို ့မရပ်ကွက် (မာန်  ြပည်နယ်လတ် တာ်  အာင် မို ့) 3။ ရန် အာင်ြမင်ရပ်ကွက် (မာန် အာင် မို ့)
4,2,ကင်းတဲ ကျးရွာအပ်စ။,4။ မို ့သစ်  ရပ်ကွက်(မာန် အာင် မို ့)
4,2,ကင်းတဲ ကျးရွာအပ်စ။,5။ ကမ်းနားတန်းရပ်ကွက် (မာန် အာင်  မို ့)
4,2,ကင်းတဲ ကျးရွာအပ်စ။,6။ ခအန်း မာ် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,7။ သိမ္ဗလ ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,8။  တာထူ ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,9။ လက်မဲြပင် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,10။ ကျီးညို  ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,11။ မိမ္မ ကယ် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,12။ ကအီး ကျးရွာ  အပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,13။ ပလင် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,14။ ကတိင်းအပ် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,15။ ကန်းဇွန်း ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,16။  မာင်းမကန် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,17။ မီး လာင် ထာင့် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,18။ ပန်းဖဲ ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,19။ သာယာကန်း ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,20။ တိက်က န်း ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,21။ ရဲက န်း ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,22။ မင်းဆိပ်ြပင် ကျးရွာအပ်စ
4,2,ကင်းတဲ ကျးရွာအပ်စ။,23။
5,1,ရပ်ကက,1။ အမှတ်(1) ရပ်ကွက်(ရမ်း ဗဲ မို ့)
5,1,ရပ်ကက,2။ အမှတ်(2) ရပ်ကွက်  ြပည်နယ်လတ် တာ်  (ရမ်း ဗဲ မို ့) 3။အမှတ(် 3)ရပ်ကွက်(ရမ်း ဗဲ မို ့)
5,1,ရပ်ကက,4။ ပန်းဆိးြပင်  ကျးရွာအပ်စ
5,1,ရပ်ကက,5။ ဆည်ခ ကျးရွာအပ်စ
5,1,ရပ်ကက,6။ ကန် ့ ကာ် ကျးရွာ  အပ်စ
5,1,ရပ်ကက,7။ အခ ိန်ြပင် ကျးရွာအပ်စ
5,1,ရပ်ကက,8။ စရင်း ကျးရွာအပ်စ
5,1,ရပ်ကက,9။  ရွာပလဲ ကျးရွာအပ်စ
5,1,ရပ်ကက,10။ အတွင်းြပင် ကျးရွာအပ်စ
5,1,ရပ်ကက,11။ မီး  ကျာင်းတက် ကျးရွာအပ်စ
5,1,ရပ်ကက,12။ ချာင်းဖျား(ရမ်း ပါက်) ကျးရွာ  အပ်စ
5,1,ရပ်ကက,13။ ခွဆ ကျးရွာအပ်စ
5,1,ရပ်ကက,14။ င/စမိ ကျးရွာအပ်စ
5,1,ရပ်ကက,15။  ရွာ ကီး ကျးရွာအပ်စ
5,1,ရပ်ကက,16။  ကန် ဘာင် ကျးရွာအပ်စ
5,1,ရပ်ကက,17။  ကျာက် ဆာက် ကျးရွာအပ်စ
5,1,ရပ်ကက,18။ အလယ် ချာင်း ကျးရွာအပ်စ
5,1,ရပ်ကက,19။ ကလားဘန်း ကျးရွာအပ်စ 20။ ရမ်းသစ် ကီး ကျးရွာအပ်စ
5,1,ရပ်ကက,ကျးရွာအပ်စ
5,1,ရပ်ကက,7။ အာက် ကျးရွာအပ်စ
5,1,ရပ်ကက,8။ လး ကာက် ကျးရွာ  အပ်စ
5,1,ရပ်ကက,9။  ဂဲ လာင်း ကျးရွာအပ်စ
5,1,ရပ်ကက,10။  ြမန်မာဘတ် ချာင်း  ကျးရွာအပ်စ
5,1,ရပ်ကက,11။ ပဏဝ ကျးရွာအပ်စ
5,1,ရပ်ကက,12။ စခန်း မာ် ကျးရွာ  အပ်စ
5,1,ရပ်ကက,13။တိက် မာ် ကျးရွာအပ်စ
5,1,ရပ်ကက,14။ စနဲ ကျးရွာအပ်စ
5,1,ရပ်ကက,15။  ဇူကိင်း ကျးရွာအပ်စ
5,1,ရပ်ကက,16။ တန်းတင် ကျးရွာအပ်စ
5,1,ရပ်ကက,17။ မား  ကျးရွာအပ်စ
5,1,ရပ်ကက,18။ မဲလက် မာင်း ကျးရွာအပ်စ
5,1,ရပ်ကက,19။ စပ်စီ  ကျးရွာအပ်စ
5,1,ရပ်ကက,20။ ဒါးလက် ကျးရွာအပ်စ။
8,2,ိ,1။ ကင်း ြခ ကျးရွာအပ်စ
8,2,ိ,2။ လာင်းဒးကွင်း ကျးရွာအပ်စ
8,2,ိ,3။  ြပည်နယ်လတ် တာ်  နွားရ တာင်  ကျးရွာအပ်စ
8,2,ိ,4။ ဂဏန်းြပင် ကျးရွာအပ်စ
8,2,ိ,5။  တာင်ဖီလာ ကျးရွာအပ်စ
8,2,ိ,6။ ဖက် ချာင်း ကျးရွာအပ်စ
8,2,ိ,7။  ွ ်(စစ် တွ မို)
8,2,ိ,့ 15။ လမ်းသစ်ရပ်  (စစ် တွ မို)
8,2,ိ,့ 14။ အန်းတပင်ရပ်ကက  ကွက် (စစ် တွ မို)
