serial,constituency_number,township,ward_village
1,1,ကချင်ြပည်နယ်,ပူတာအိခရိင် တစ်ခလး။
2,2,ကချင်ြပည်နယ်,ြမစ် ကီးနား မို ့နယ် တစ်ခလး။
3,3,ကချင်ြပည်နယ်,ဝိင်း မာ် မို ့နယ် တစ်ခလး။
4,4,ကချင်ြပည်နယ်,တနိင်း မို ့နယ် တစ်ခလး။
5,5,ကချင်ြပည်နယ်,ချီ ဖွ မို ့နယ်
5,5,ကချင်ြပည်နယ်,ဆာ့ လာ် မို ့နယ် နှင့် အင်ဂျန်းယန် မို ့နယ်။
6,6,ကချင်ြပည်နယ်,မိးညင်း မို ့နယ်အတွင်းရှိ  2။ မို ့မရပ်ကက  ွ (် မိးညင်း မို ့)
6,6,ကချင်ြပည်နယ်,3။ အတ်ကျင်းရပ်ကွက် (မိးညင်း  မို ့)
6,6,ကချင်ြပည်နယ်,4။  ့  ကွက(် မိးညင်း မို ့)
6,6,ကချင်ြပည်နယ်,5။  အာင်သ ြပ  ရပ်ကွက်(မိးညင်း မို ့)
6,6,ကချင်ြပည်နယ်,6။ ပင်လ  ကျးရွာအပ်စ
6,6,ကချင်ြပည်နယ်,7။  မာ်ဟန်  ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,8။  ညာင်ကိင်း  ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,9။ ကာတူ  ကျးရွာ  အပ်စ
6,6,ကချင်ြပည်နယ်,10။  ဆယ်မိင်ရွာသစ်  ကျးရွာ  အပ်စ
6,6,ကချင်ြပည်နယ်,11။ နန် ့ပတ်  ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,12။ ပင်းဟဲ ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,13။ ရွာသစ်ကန်း ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,14။အင် ကင်းကန်း ကျးရွာ  အပ်စ
6,6,ကချင်ြပည်နယ်,15။ ဘီလူး ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,16။ ညာင်ကန်း ကျးရွာ  အပ်စ
6,6,ကချင်ြပည်နယ်,17။ ဟဲလ ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,18။ နန်းမား ကျးရွာအပ်စ
6,6,ကချင်ြပည်နယ်,19။ နမ့် စာ် လာ် ကျးရွာအပ်စ
6,6,ကချင်ြပည်နယ်,20။ အင်းကန်း  ကျးရွာ  အပ်စ
6,6,ကချင်ြပည်နယ်,21။  ညာင်ပင်သာ ကျးရွာအပ်စ
6,6,ကချင်ြပည်နယ်,22။  တာင်အင်း  ကျးရွာ အပ်စ
6,6,ကချင်ြပည်နယ်,23။ လယ်မီး ကျးရွာ အပ်စ။
7,7,ကချင်ြပည်နယ်,မိးညင်း မို ့နယ်အတွင်းရှိ  2။ ြမသီတာရပ်ကွက်(ဟိပင် မို ့)
7,7,ကချင်ြပည်နယ်,3။  မို ့မ တာင် ရပ်ကွက်  (ဟိပင် မို ့)
7,7,ကချင်ြပည်နယ်,4။ မို ့မ ြမာက်ရပ်ကွက်(ဟိပင် မို ့)
7,7,ကချင်ြပည်နယ်,5။ နန် ့မွနး်  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,6။ လးတ  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,7။ မမန်ကိင်  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,8။ လွဲမွန်  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,9။  ညာင်ပင်  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,10။လးစန် ့ ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,11။  ချာင်းဝ  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,12။မြပင်  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,13။ ပန်းလား  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,14။ဟဲပ  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,15။ မိင်းပတ်  ကျးရွာအပ်စ
7,7,ကချင်ြပည်နယ်,16။တကွင်း ကျးရွာအပ်စ
7,7,ကချင်ြပည်နယ်,17။ အင်း လး  ကျးရွာအပ်စ
7,7,ကချင်ြပည်နယ်,18။ မို ့သစ်က လး ကျးရွာအပ်စ
7,7,ကချင်ြပည်နယ်,19။ နန် ့ရင်း  ကျးရွာ  အပ်စ
7,7,ကချင်ြပည်နယ်,20။  ကာ ကီးကွငး်  ကျးရွာ  အပ်စ
7,7,ကချင်ြပည်နယ်,21။ ခနစ်မိင်ကန်းတန်း ကျးရွာ  အပ်စ
7,7,ကချင်ြပည်နယ်,22။ ရွာသစ် ကီး  ကျးရွာ အပ်စ
7,7,ကချင်ြပည်နယ်,23။  ဇာတိကန်း ကျးရွာအပ်စ။
8,8,ကချင်ြပည်နယ်,မိး ကာင်း မို ့နယ် တစ်ခလး။
9,9,ကချင်ြပည်နယ်,ဖားကန် ့မို ့နယ် တစ်ခလး။
10,10,ကချင်ြပည်နယ်,ဗန်း မာ် မို ့နယ် တစ်ခလး။
11,11,ကချင်ြပည်နယ်,မိး မာက် မို ့နယ် တစ်ခလး။
12,12,ကယားြပည်နယ်,မစီ မို ့နယ် နှင့် ရကူ မို ့နယ်။
1,1,ကယားြပည်နယ်,လွိုင် ကာ် မို ့နယ် အတွငး် ရှိ 1။  (လွိုင် ကာ် မို ့)
1,1,ကယားြပည်နယ်,2။  နာင်ယား (ခ) ရပ်ကွက်(လွိုင် ကာ် မို ့)
1,1,ကယားြပည်နယ်,3။  မင်းစရပ်ကွက်(လွိုင် ကာ် မို ့)
1,1,ကယားြပည်နယ်,4။  ဒါနိးကူးရပ်ကွက်  (လွိုင် ကာ် မို ့)
1,1,ကယားြပည်နယ်,5။ ချိကယ် ကျးရွာအပ်စ
1,1,ကယားြပည်နယ်,6။ တီးလ ကျးရွာ  အပ်စ
1,1,ကယားြပည်နယ်,7။ လွိုင်လင် လး ကျးရွာအပ်စ
1,1,ကယားြပည်နယ်,8။ ကန်းသာ ကျးရွာ  အပ်စ
1,1,ကယားြပည်နယ်,9။  ဒါ ပ ကလဲ ကျးရွာအပ်စ
1,1,ကယားြပည်နယ်,10။ နိးကိး ကျးရွာ  အပ်စ
1,1,ကယားြပည်နယ်,11။ ထီးစဲခါး ကျးရွာအပ်စ
1,1,ကယားြပည်နယ်,12။ နွားလဝိး ကျးရွာ အပ်စ။
2,2,ကယားြပည်နယ်,လွိုင် ကာ် မို ့နယ်အတွင်းရှိ 1။  မို ့)
2,2,ကယားြပည်နယ်,2။ ဓမ္မာရရပ်ကွက(် လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,3။ ရ တာင်ရပ်ကွက်  (လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,4။ မဂလာရပ်ကွက(် လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,5။ မိင်းလး  ရပ်ကွက်(လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,6။ လာဓမ္မရပ်ကွက် (လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,7။  ဒါတမ္မရပ်ကွက်(လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,8။  ဒါဥခူရပ်ကွက်  (လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,9။  ရှမ်းစရပ်ကွက်  (လွိုင် ကာ် မို ့)
2,2,ကယားြပည်နယ်,10။ ပန်ကန်း ကျးရွာအပ်စ
2,2,ကယားြပည်နယ်,11။ မ ထာခူ ကျးရွာ အပ်စ
2,2,ကယားြပည်နယ်,12။ လာပိတ ကျးရွာအပ်စ
2,2,ကယားြပည်နယ်,13။ ပါ လာင်း ကျးရွာ အပ်စ။
3,6,ကယားြပည်နယ်,ဒီး မာ့ဆိ မို ့နယ်အတွင်းရှိ  2။  ဘရားြဖူ ကျးရွာအပ်စ
3,6,ကယားြပည်နယ်,3။  နန်းမယ်ခ ကျးရွာအပ်စ
3,6,ကယားြပည်နယ်,4။  အိ က ကျးရွာအပ်စ
3,6,ကယားြပည်နယ်,5။  ဒါဘူးကူး ကျးရွာ  အပ်စ
3,6,ကယားြပည်နယ်,မိင် ကျးရွာ အပ်စ
3,6,ကယားြပည်နယ်,8။  ဒါက လာ် ဒူ ကျးရွာ အပ်စ
3,6,ကယားြပည်နယ်,9။  ဒါဖ ကျးရွာ အပ်စ
3,6,ကယားြပည်နယ်,10။ ထီးဖိးကလိး ကျးရွာအပ်စ
3,6,ကယားြပည်နယ်,11။ ဒါတမ ကီး ကျးရွာအပ်စ။
4,4,ကယားြပည်နယ်,ဒီး မာ့ဆိ မို ့နယ်အတွင်းရှိ 1။ မို ့မရပ်ကွက် (ဒီး မာ့ဆိ မို ့)
4,4,ကယားြပည်နယ်,2။ ဆာင်ဒူ ရွာသစ် ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,3။ သးဆူလဲ  ကျးရွာ  အပ်စ
4,4,ကယားြပည်နယ်,4။ ဝါ သာခိရွာသစ် ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,5။  ဒါ တာ်ကူး  ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,6။  နာင်ပလဲ ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,7။ ဒီး မာ့ဆိ  ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,8။  ဒါ ရာက်ခူ ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,9။ လိဘာခိ  ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,10။ ဝါဘန်းပလိ ့ ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,11။ လိပူ  ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,12။ ြမလဲ ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,13။ ဟိဝမ် ကျးရွာ  အပ်စ
4,4,ကယားြပည်နယ်,14။ ဆာင်ဒူလာ ကျးရွာ အပ်စ
4,4,ကယားြပည်နယ်,15။ ပန်ပက် ကျးရွာ  အပ်စ
4,4,ကယားြပည်နယ်,16။ ခူးပရာ ကျးရွာ အပ်စ။
5,5,ကျးရွာ အပ်စ။,ဖရူဆိ မို ့နယ်အတွင်းရှိ 1။  2။ ထီးကူးဆိရပ်ကွက(် ဖရူဆိ မို ့)
5,5,ကျးရွာ အပ်စ။,3။ ဒီးဒါးကူးရပ်ကွက်(ဖရူဆိ  မို ့)
5,5,ကျးရွာ အပ်စ။,4။  လာဘူးဒါးရပ်ကွက(် ဖရူဆိ မို ့)
5,5,ကျးရွာ အပ်စ။,5။ ဖရူဆိ ကျးရွာ  အပ်စ
5,5,ကျးရွာ အပ်စ။,6။ ထီး ပ ဆိ ကျးရွာအပ်စ
5,5,ကျးရွာ အပ်စ။,7။ မာခ ရာ် ရှ ့ ကျးရွာ  အပ်စ
5,5,ကျးရွာ အပ်စ။,8။ ကးလျား( ကယ်ဖိး ကီး) ကျးရွာအပ်စ
5,5,ကျးရွာ အပ်စ။,9။ တာ်ခူ
6,6,ကျးရွာ အပ်စ။,ဖရူဆိ မို ့နယ်အတွငး် ရှိ 1။ ထီးတရဲရပ်ကက  ွ ်(ဖရူဆိ မို ့)
6,6,ကျးရွာ အပ်စ။,2။ မိဆိ  ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,3။ ဒိးလာ စာ ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,4။ ဒိးပရယ်  ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,5။ ရာဧပရား  ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,6။ ဟိယာ  ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,7။ ဒိမိ စာ ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,8။  ရာ် ဒ ခါ  ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,9။  က ကာ ကျးရွာ အပ်စ
6,6,ကျးရွာ အပ်စ။,10။ သိသီးဖိ
7,7,ကယားြပည်နယ်,ရှား တာ မို ့နယ် တစ်ခလး။
8,8,ကယားြပည်နယ်,ဘာလခဲ မို ့နယ်အတွင်းရှိ 1။ ရှမ်းပိင်းရပ်ကွက်( ဘာလခဲ မို ့)
8,8,ကယားြပည်နယ်,2။ ကယားပိင်းရပ်ကွက် ( ဘာလခဲ မို ့)
8,8,ကယားြပည်နယ်,3။နန်းဖဲ ကျးရွာအပ်စ
8,8,ကယားြပည်နယ်,4။ ဘူးခူ ကျးရွာအပ်စ။
9,9,ကယားြပည်နယ်,ဘာလခဲ မို ့နယ်အတွငး် ရှိ 1။  2။  တာင်ပိင်းရပ်ကွက်(ရွာသစ် မို ့)
9,9,ကယားြပည်နယ်,3။ လွယ်ဝိင်း ကျးရွာ  အပ်စ
9,9,ကယားြပည်နယ်,4။  ဘာလခဲ ကျးရွာအပ်စ
9,9,ကယားြပည်နယ်,5။ ချိကဲွ ့ ကျးရွာ အပ်စ
9,9,ကယားြပည်နယ်,6။ စာလ ကျးရွာ အပ်စ
9,9,ကယားြပည်နယ်,7။ ဝမ်လွဲ ့ ကျးရွာ အပ်စ။
10,10,ကယားြပည်နယ်,ဖား ဆာင်း မို ့နယ်အတွငး် ရှိ  (ဖား ဆာင်း မို ့)
10,10,ကယားြပည်နယ်,2။  တာင်ပိင်းရပ်ကွက် (ဖား ဆာင်း မို ့)
10,10,ကယားြပည်နယ်,3။ ဖား ဆာင်း ကျးရွာအပ်စ
10,10,ကယားြပည်နယ်,4။ ဝမ် အာင်း ကျးရွာအပ်စ
10,10,ကယားြပည်နယ်,5။ ဘဟန်း လာ့ ကျးရွာအပ်စ။
11,11,ကယားြပည်နယ်,ဖား ဆာင်း မိုနယ်  ့ အတွင်းရှိ 1။ ကွာခီး ကျးရွာအပ်စ
11,11,ကယားြပည်နယ်,2။ ကာ်သူ  ဒိး  ကျးရွာအပ်စ
11,11,ကယားြပည်နယ်,3။  မာ်ချီး ကျးရွာအပ်စ
11,11,ကယားြပည်နယ်,4။ ကရယ်ခးီ  ကျးရွာအပ်စ
11,11,ကယားြပည်နယ်,5။ မိဆာခီး ကျးရွာအပ်စ။
12,12,ကရင်ြပည်နယ်,မယ်စဲ မို ့နယ် တစ်ခလး။
1,1,အပ်စ။,ဘားအ မို ့နယ်အတွငး် ရှိ  2။ ဇီး တာရပ်ကွက(် ဘားအ မို ့)
1,1,အပ်စ။,3။ ြပည် ထာင်စရပ်ကွက်  (ဘားအ မို ့)
1,1,အပ်စ။,4။ ဇွဲမာန်လွင်ရပ်ကွက(် ဘားအ မို ့)
1,1,အပ်စ။,5။ ထာင်ဝိ  ွ ်(ဘားအ မို ့)
1,1,အပ်စ။,6။ ကာ့လက် ကျးရွာအပ်စ
1,1,အပ်စ။,7။ တရတ်လှ  ကျးရွာအပ်စ
1,1,အပ်စ။,8။ ဝင်းကျန် ကျးရွာအပ်စ
1,1,အပ်စ။,9။  ကာ့တရတ်ရ  ကျးရွာအပ်စ
1,1,အပ်စ။,10။ ကာ့ထမ္မလိန်း ကျးရွာအပ်စ
1,1,အပ်စ။,11။ ကာ့  သင်း ကျးရွာအပ်စ
1,1,အပ်စ။,12။ ကျုဖဲ ကျးရွာအပ်စ
1,1,အပ်စ။,13။ ကျု စာင့်  ကျးရွာ အပ်စ
1,1,အပ်စ။,14။ ကာ့သင်းရှူး(ထမ္မတိင်) ကျးရွာ အပ်စ
1,1,အပ်စ။,15။  ကာ့စိန်ဘန်( အာက်) ကျးရွာအပ်စ
1,1,အပ်စ။,16။  ကာ့ကဒါ  ကျးရွာအပ်စ
1,1,အပ်စ။,17။  ကာ့မူးတာ ကျးရွာအပ်စ
1,1,အပ်စ။,18။ ကခရဲ  ကျးရွာအပ်စ
1,1,အပ်စ။,19။ ခရဲ(ကမ်းနား) ကျးရွာအပ်စ
1,1,အပ်စ။,20။ ခယား  (အတွင်း) ကျးရွာ အပ်စ
1,1,အပ်စ။,21။ ခယား(အြပင်)  ကျးရွာအပ်စ
1,1,အပ်စ။,22။ ခ လာက် ထာင် ကျးရွာ အပ်စ
1,1,အပ်စ။,23။ ဂျိုင်း ကျးရွာ အပ်စ
1,1,အပ်စ။,24။ ဇာသြပင်(အ နာက်) ကျးရွာ အပ်စ
1,1,အပ်စ။,25။ တာ်ပ ကျးရွာ  အပ်စ
1,1,အပ်စ။,26။  နာင်လ(အ ရှ )့ ကျးရွာအပ်စ
1,1,အပ်စ။,27။  နာင်လ  (အ နာက်)  ကျးရွာအပ်စ
1,1,အပ်စ။,28။  နာင်ကန်း ကျးရွာအပ်စ
1,1,အပ်စ။,29။ နတ်ထိပ် ကျးရွာအပ်စ
1,1,အပ်စ။,30။ နတ်က န်း ကျးရွာ အပ်စ
1,1,အပ်စ။,31။  နာင်ပလိန် ကျးရွာ အပ်စ
1,1,အပ်စ။,32။ ဗျက္ခ ကျးရွာ အပ်စ
1,1,အပ်စ။,33။ မိသ ရာင် ကျးရွာ အပ်စ
1,1,အပ်စ။,34။ ရဲသာ ကျးရွာအပ်စ
1,1,အပ်စ။,35။ လက္ခဏ ကျးရွာအပ်စ
1,1,အပ်စ။,36။ လှာက ဒါင် ကျးရွာ အပ်စ
1,1,အပ်စ။,37။ လွန်းည ကျးရွာ အပ်စ
1,1,အပ်စ။,38။ လင်ကဘာ ကျးရွာအပ်စ
1,1,အပ်စ။,39။ သလှယ် ကျးရွာအပ်စ
1,1,အပ်စ။,40။ သာယာကန်း ကျးရွာအပ်စ
1,1,အပ်စ။,41။ သာမည ကျးရွာ အပ်စ
1,1,အပ်စ။,42။ အန်းတပင် ကျးရွာ အပ်စ
1,1,အပ်စ။,43။ အိန္ဒဲ ကျးရွာအပ်စ
1,1,အပ်စ။,44။ စဖရီး ကျးရွာအပ်စ
1,1,အပ်စ။,45။ ထာင်  ကလပ် ကျးရွာအပ်စ
1,1,အပ်စ။,46။ အိန္ဒု ကျးရွာအပ်စ
1,1,အပ်စ။,47။ ကာ့စိန်ဘန်  (အထက်)  ကျးရွာ အပ်စ
1,1,အပ်စ။,48။  ရ တာ ကျးရွာအပ်စ
1,1,အပ်စ။,49။ ဇာသြပင်(အ ရှ )့ ကျးရွာအပ်စ
1,1,အပ်စ။,50။ ကာ့လမ ကျးရွာ
2,2,ကျးရွာ အပ်စ။,ဘားအ မို ့နယ်အတွငး် ရှိ 1။ သရက် တာ
2,2,ကျးရွာ အပ်စ။,မိုင်သဇင်
2,2,ကျးရွာ အပ်စ။,ကာအင်း  ရပ်ကွက် (ဘားအ မို ့)
2,2,ကျးရွာ အပ်စ။,2။  စျးတန်းရပ်ကွက်(ဘားအ မို ့)
2,2,ကျးရွာ အပ်စ။,3။ အာင်နန်းမဂလာရပ်ကွက(် ဘားအ မို ့)
2,2,ကျးရွာ အပ်စ။,4။  ရတနာဒီပ  ရပ်ကွက်(ဘားအ မို ့)
2,2,ကျးရွာ အပ်စ။,5။ ကာ့သခါ ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,6။ ကာ့  ကျိုက်(ဖအွ) ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,7။ ကာ့ဂန  အပ်စ
2,2,ကျးရွာ အပ်စ။,8။  ကာ့ဂန  ွ း် (ဘားကပ်) ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,9။  ကာ့ရင်း  ( အာက်) ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,10။  ကာ့ ထာ် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,11။ ကျာက်တလး ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,12။ ခဲ တာက် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,13။ ဆင်ကျုး ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,14။ ကလားစ  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,15။ ထးအိင် ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,16။ နာင်ထလး ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,17။ နှစ်ြခား ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,18။  နာင်ကျန်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,19။ ပန်းကန်း ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,20။ ဖဲကတာ ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,21။ ဖအွ ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,22။ ဘားကပ် ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,23။ မိဇ  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,24။  ကာ့ကးူ ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,25။ မိကရင်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,26။ မက္က ဒိ ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,27။ မိုင်က လး  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,28။ မင်းက ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,29။ ရ သ့ပျ  ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,30။  ရ ကျာ် ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,31။ မင်းဇီ  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,32။  ဝဲ ကီး ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,33။  ဝတ် ကီး  ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,34။  ကာ့ရင်း(အထက်)  ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,35။ ဘင်ဂျီ ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,36။ လှာကာ  ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,37။ လှာကြမင် ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,38။ တ ကာင် ဘိး ကျးရွာ  အပ်စ
2,2,ကျးရွာ အပ်စ။,39။ တတားဦး ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,40။ ကျုမသွယ် ကျးရွာ  အပ်စ
2,2,ကျးရွာ အပ်စ။,41။ မီးဇိင်း ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,42။ အီဟယ် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,43။  နာင်က မိုင် ကျးရွာ အပ်စ
2,2,ကျးရွာ အပ်စ။,44။  ပါ့ ထာ် ကျးရွာ  အပ်စ
2,2,ကျးရွာ အပ်စ။,45။ ပျဉ်းမပင်ဆိပ် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,46။ ဟတ္တ လိက်  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,47။ ကျု ထာ် ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,48။ မဲသန  ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,49။ တ ဂး လာင်း ကျးရွာအပ်စ
2,2,ကျးရွာ အပ်စ။,50။ ကာ်ဟဲ
3,3,ကရင်ြပည်နယ်,လင်းဘွဲ ့ မို ့နယ်အတွင်းရှိ 1။ (က)ရပ်ကွက်(လင်းဘွဲ ့ မို ့)
3,3,ကရင်ြပည်နယ်,2။(ခ)  ရပ်ကွက်(လင်းဘွဲ ့ မို ့)
3,3,ကရင်ြပည်နယ်,3။ (ဂ)ရပ်ကွက်(လင်းဘွဲ ့ မို ့)
3,3,ကရင်ြပည်နယ်,4။ (ဃ)  ရပ်ကွက်(လင်းဘွဲ ့ မို ့)
3,3,ကရင်ြပည်နယ်,5။  က မာ့ကချူး ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,6။  ကာ့လင်း ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,7။ ကွမ်ဘီ ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,8။ ပိန္နဲ  တာ ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,9။ ကွမ်တာ ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,10။ ဒိင်းြပ  ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,11။ ဆင်ကူး ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,12။ အထက် ရပူ  ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,13။  အာက် ရပူ ကျးရွာ  အပ်စ
3,3,ကရင်ြပည်နယ်,14။ သမ္ဘာန်  ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,15။  နာင်သငဲ့ ကျးရွာ  အပ်စ
3,3,ကရင်ြပည်နယ်,16။ သပတိ  ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,17။ ကာအင်း ကျးရွာ  အပ်စ
3,3,ကရင်ြပည်နယ်,18။  ရဂွနး်  ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,19။ကိ မာင် ကျးရွာ  အပ်စ
3,3,ကရင်ြပည်နယ်,20။ ြမ လး ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,21။ အင်းနိသိပ္ပ  ကျးရွာ  အပ်စ
3,3,ကရင်ြပည်နယ်,22။ တဝန်ဖန်ရ ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,23။ ကျုပကိ ကျးရွာ  အပ်စ
3,3,ကရင်ြပည်နယ်,24။ ဂျို ့ ချာင်း ကျးရွာ အပ်စ
3,3,ကရင်ြပည်နယ်,25။ ဥ ဒါင်း ကျးရွာ  အပ်စ
3,3,ကရင်ြပည်နယ်,26။ တခင်းလး ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,27။ သာယာကန်း  (ကပ္ပလီ) ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,28။ နာ ကာ ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,29။ ထီလ  ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,30။ ဝင်းစိန် ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,31။  နာင်တိင်  ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,32။ ထသိန် ကိုးဝိင်း ကျးရွာအပ်စ
3,3,ကရင်ြပည်နယ်,33။ ပတ်
4,9,ကျးရွာ အပ်စ။,လင်းဘွဲ ့ မို ့နယ်အတွင်းရှိ 1။ အမှတ် (1) ရပ်ကွက် (ပိင်ကျု မို ့)
4,9,ကျးရွာ အပ်စ။,2။ အမှတ် (2) ရပ်ကွက်(ပိင်ကျု မို ့)
4,9,ကျးရွာ အပ်စ။,3။ အမှတ် (3) ရပ်ကွက်
4,9,ကျးရွာ အပ်စ။,4။ အမှတ် (4)ရပ်ကွက်(ပိင်ကျု မို ့)
4,9,ကျးရွာ အပ်စ။,5။ အမှတ်ရပ်ကွက်(ပိင်ကျု မို ့)
4,9,ကျးရွာ အပ်စ။,6။ အမှတ် (1)ရပ်ကွက် (ရှမ်းရွာသစ်
4,9,ကျးရွာ အပ်စ။,7။ အမှတ် (2) ရပ်ကွက်(ရှမ်းရွာသစ် မို ့)
4,9,ကျးရွာ အပ်စ။,8။ အမှတ် (3)
4,9,ကျးရွာ အပ်စ။,9။ အမှတ် (4) ရပ်ကွက်(ရှမ်းရွာ  သစ် မို ့) 10။ ကစိ ကျးရွာ အပ်စ
4,9,ကျးရွာ အပ်စ။,11။ နာင်ခလး ကျးရွာ  အပ်စ
